-561.0,100,0.47502081252106
-619.0,99.99,0.35891924664044994
-619.0,99.980001,0.4899993336200612
-615.0,99.9700029999,0.5100016662797854
-615.0,99.96000599960001,0.5448967517642094
-583.0,99.95000999900006,0.5793632565802593
-538.0,99.94001499800017,0.6107034494232678
-597.0,99.93002099650036,0.3565400606283274
-559.0,99.92002799440071,0.5939464549483812
-559.0,99.91003599160128,0.4625365771735652
-529.0,99.90004498800212,0.5745158930167817
-529.0,99.89005498350332,0.4849880033426425
-547.0,99.88006597800496,0.4550675083619127
-455.0,99.87007797140717,0.7152859068390283
-449.0,99.86009096361003,0.5150164984484935
-449.0,99.85010495451367,0.49749626792538865
-448.0,99.84011994401821,0.5025039824686722
-450.0,99.83013593202381,0.49499165985730986
-450.0,99.82015291843061,0.5
-450.0,99.81017090313877,0.5598261326837747
-489.0,99.80018988604846,0.40352934842004623
-528.0,99.79020986705986,0.40351994167790006
-528.0,99.78023084607315,0.5746040370389295
-537.0,99.77025282298855,0.4774634680756821
-519.0,99.76027579770626,0.5449861542205895
-578.0,99.75029977012649,0.3562960522532948
-575.0,99.74032474014948,0.5075189594959937
-575.0,99.73035070767546,0.5250466129093349
-588.0,99.72037767260468,0.46745494655634584
-588.0,99.71040563483743,0.4974927601289253
-576.0,99.70043459427394,0.5300538667166638
-571.0,99.69046455081451,0.5125361842296956
-571.0,99.68049550435943,0.4674419621114295
-571.0,99.67052745480899,0.46993713706617896
-571.0,99.66056040206351,0.5325645320425095
-571.0,99.65059434602331,0.4179591140518032
-571.0,99.6406292865887,0.5125424515727397
-571.0,99.63066522366005,0.5
-571.0,99.62070215713769,0.44501387984139623
-571.0,99.61074008692198,0.41792688220492064
-565.0,99.60077901291329,0.5150555704964738
-565.0,99.59081893501201,0.45742870346821185
-565.0,99.58085985311851,0.4924690017565618
-570.0,99.5709017671332,0.48744876888713184
-555.0,99.56094467695648,0.537594286346956
-555.0,99.55098858248878,0.4774138981201542
-555.0,99.54103348363054,0.2780047648725831
-555.0,99.53107938028218,0.2582762993036795
-555.0,99.52112627234415,0.4623907289660675
-561.0,99.51117415971692,0.4849308809195972
-561.0,99.50122304230095,0.5
-553.0,99.49127291999672,0.5200914415377438
-512.0,99.48132379270471,0.6016003386781836
-519.0,99.47137566032545,0.48241425588748393
-519.0,99.46142852275942,0.5
-519.0,99.45148237990715,0.2818852404326558
-519.0,99.44153723166916,0.6866234373648001
-519.0,99.43159307794599,0.44739527421458575
-519.0,99.4216499186382,0.5125700650954436
-517.0,99.41170775364633,0.5050294190440162
-517.0,99.40176658287096,0.27975902465523056
-517.0,99.39182640621267,0.4899401682415534
-531.0,99.38188722357205,0.4648404396174328
-529.0,99.37194903484969,0.5050314311788575
-501.0,99.3620118399462,0.5699869323695623
-501.0,99.35207563876222,0.584729033130146
-501.0,99.34214043119835,0.5
-501.0,99.33220621715523,0.5601112276076694
-513.0,99.32227299653351,0.4698319829805859
-432.0,99.31234076923386,0.6933033751575394
-432.0,99.30240953515694,0.5426943376572042
-432.0,99.29247929420343,0.4648088847956132
-428.0,99.28255004627401,0.5100709012224781
-428.0,99.27262179126939,0.42502022180896426
-428.0,99.26269452909025,0.6327449896176373
-428.0,99.25276825963735,0.47232128961994013
-428.0,99.24284298281138,0.5
-420.0,99.2329186985131,0.5201436933274812
-436.0,99.22299540664325,0.45977389154265286
-436.0,99.21307310710259,0.46478081244934444
-436.0,99.20315179979188,0.5
-436.0,99.1932314846119,0.5
-403.0,99.18331216146343,0.5824203811440697
-406.0,99.17339383024729,0.49243806443766636
