newScore,-590,5000
oldScore,-590,4985.0
newScore,-562,4970.045
newScore,-554,4955.134865
newScore,-546,4940.269460405
newScore,-534,4925.448652023785
oldScore,-534,4910.672306067714
oldScore,-534,4895.940289149511
oldScore,-534,4881.252468282062
oldScore,-534,4866.608710877216
oldScore,-534,4852.008884744585
newScore,-530,4837.452858090352
oldScore,-530,4822.94049951608
newScore,-516,4808.471678017532
oldScore,-516,4794.046262983479
oldScore,-516,4779.664124194529
newScore,-486,4765.325131821945
newScore,-480,4751.02915642648
newScore,-475,4736.776068957201
oldScore,-475,4722.565740750329
oldScore,-475,4708.398043528077
newScore,-473,4694.272849397493
oldScore,-473,4680.1900308493005
oldScore,-473,4666.149460756753
newScore,-399,4652.151012374483
oldScore,-399,4638.194559337359
newScore,-391,4624.279975659348
newScore,-383,4610.407135732369
newScore,-341,4596.575914325172
oldScore,-341,4582.786186582196
newScore,-279,4569.0378280224495
newScore,-273,4555.330714538382
oldScore,-273,4541.6647223947675
oldScore,-273,4528.0397282275835
oldScore,-273,4514.4556090429005
oldScore,-273,4500.912242215772
oldScore,-273,4487.409505489124
newScore,-264,4473.947276972656
oldScore,-264,4460.525435141738
oldScore,-264,4447.143858836313
oldScore,-264,4433.802427259804
oldScore,-264,4420.5010199780245
oldScore,-264,4407.23951691809
oldScore,-264,4394.017798367336
oldScore,-264,4380.835744972233
oldScore,-264,4367.693237737317
oldScore,-264,4354.590158024105
newScore,-246,4341.526387550033
oldScore,-246,4328.501808387383
oldScore,-246,4315.516302962221
newScore,-240,4302.569754053334
oldScore,-240,4289.662044791174
newScore,-168,4276.7930586568
oldScore,-168,4263.962679480829
oldScore,-168,4251.170791442387
oldScore,-168,4238.4172790680595
newScore,-140,4225.7020272308555
oldScore,-140,4213.024921149163
oldScore,-140,4200.385846385715
oldScore,-140,4187.784688846558
newScore,-138,4175.221334780019
oldScore,-138,4162.695670775679
newScore,-122,4150.207583763352
oldScore,-122,4137.756961012062
newScore,-100,4125.343690129025
oldScore,-100,4112.967659058638
oldScore,-100,4100.628756081462
oldScore,-100,4088.3268698132174
newScore,-94,4076.061889203778
newScore,-42,4063.8337035361665
newScore,-30,4051.642202425558
oldScore,-30,4039.4872758182814
oldScore,-30,4027.3688139908268
oldScore,-30,4015.2867075488543
oldScore,-30,4003.240847426208
oldScore,-30,3991.231124883929
oldScore,-30,3979.2574315092775
oldScore,-30,3967.3196592147497
newScore,-26,3955.4177002371052
newScore,-23,3943.551447136394
oldScore,-23,3931.720792794985
newScore,-13,3919.9256304165997
oldScore,-13,3908.16585352535
oldScore,-13,3896.441355964774
newScore,-11,3884.75203189688
newScore,5,3873.0977758011895
oldScore,5,3861.478482473786
oldScore,5,3849.894047026364
oldScore,5,3838.344364885285
newScore,10,3826.829331790629
newScore,12,3815.3488437952574
oldScore,12,3803.9027972638714
oldScore,12,3792.4910888720797
newScore,16,3781.1136156054636
oldScore,16,3769.7702747586472
oldScore,16,3758.460963934371
newScore,24,3747.185581042568
oldScore,24,3735.9440242994406
oldScore,24,3724.7361922265422
oldScore,24,3713.5619836498627
oldScore,24,3702.421297698913
oldScore,24,3691.314033805816
oldScore,24,3680.2400917043988
newScore,56,3669.1993714292857
oldScore,56,3658.191773314998
oldScore,56,3647.217197995053
oldScore,56,3636.275546401068
newScore,66,3625.3667197618647
oldScore,66,3614.490619602579
newScore,72,3603.6471477437713
oldScore,72,3592.8362063005397
oldScore,72,3582.0576976816383
newScore,84,3571.3115245885933
oldScore,84,3560.5975900148273
oldScore,84,3549.915797244783
oldScore,84,3539.2660498530486
oldScore,84,3528.648251703489
oldScore,84,3518.0623069483786
oldScore,84,3507.5081200275336
oldScore,84,3496.985595667451
oldScore,84,3486.4946388804487
newScore,94,3476.0351549638076
oldScore,94,3465.6070494989162
oldScore,94,3455.2102283504196
oldScore,94,3444.8445976653684
oldScore,94,3434.5100638723725
oldScore,94,3424.2065336807555
oldScore,94,3413.9339140797133
oldScore,94,3403.692112337474
newScore,98,3393.4810360004617
oldScore,98,3383.3005928924604
oldScore,98,3373.150691113783
newScore,118,3363.0312390404415
oldScore,118,3352.9421453233203
oldScore,118,3342.8833188873505
newScore,122,3332.8546689306886
oldScore,122,3322.8561049238965
oldScore,122,3312.8875366091247
oldScore,122,3302.948873999297
oldScore,122,3293.0400273772993
oldScore,122,3283.1609072951674
oldScore,122,3273.311424573282
oldScore,122,3263.491490299562
oldScore,122,3253.7010158286635
oldScore,122,3243.9399127811776
oldScore,122,3234.208093042834
oldScore,122,3224.5054687637057
newScore,126,3214.8319523574146
newScore,136,3205.1874565003423
newScore,141,3195.5718941308414
newScore,145,3185.985178448449
oldScore,145,3176.427222913104
oldScore,145,3166.8979412443646
oldScore,145,3157.3972474206316
oldScore,145,3147.9250556783695
oldScore,145,3138.4812805113343
oldScore,145,3129.0658366698003
oldScore,145,3119.6786391597907
newScore,147,3110.319603242311
oldScore,147,3100.9886444325844
oldScore,147,3091.6856784992865
oldScore,147,3082.4106214637886
oldScore,147,3073.1633895993973
oldScore,147,3063.9438994305992
oldScore,147,3054.7520677323073
oldScore,147,3045.5878115291102
oldScore,147,3036.451048094523
oldScore,147,3027.3416949502393
oldScore,147,3018.259669865389
newScore,151,3009.2048908557927
oldScore,151,3000.1772761832253
oldScore,151,2991.1767443546755
oldScore,151,2982.2032141216114
oldScore,151,2973.2566044792466
oldScore,151,2964.336834665809
oldScore,151,2955.4438241618113
oldScore,151,2946.577492689326
oldScore,151,2937.737760211258
oldScore,151,2928.9245469306243
oldScore,151,2920.1377732898322
oldScore,151,2911.3773599699625
oldScore,151,2902.6432278900525
oldScore,151,2893.9352982063824
newScore,153,2885.2534923117632
oldScore,153,2876.5977318348278
oldScore,153,2867.967938639323
oldScore,153,2859.3640348234053
newScore,156,2850.785942718935
oldScore,156,2842.2335848907783
oldScore,156,2833.706884136106
newScore,187,2825.205763483698
oldScore,187,2816.7301461932466
newScore,219,2808.279955754667
oldScore,219,2799.855115887403
oldScore,219,2791.4555505397407
newScore,20,2783.0811838881214
oldScore,20,2774.731940336457
oldScore,20,2766.4077445154476
oldScore,20,2758.108521281901
oldScore,20,2749.8341957180555
oldScore,20,2741.5846931309015
oldScore,20,2733.3599390515087
oldScore,20,2725.1598592343544
oldScore,20,2716.9843796566515
oldScore,20,2708.8334265176813
newScore,217,2700.7069262381283
oldScore,217,2692.604805459414
oldScore,217,2684.5269910430357
newScore,243,2676.4734100699065
oldScore,243,2668.4439898396968
oldScore,243,2660.438657870178
oldScore,243,2652.4573418965674
oldScore,243,2644.4999698708775
oldScore,243,2636.566469961265
newScore,261,2628.656770551381
oldScore,261,2620.770800239727
newScore,267,2612.908487839008
oldScore,267,2605.069762375491
oldScore,267,2597.2545530883644
oldScore,267,2589.4627894290993
oldScore,267,2581.694401060812
oldScore,267,2573.94931785763
oldScore,267,2566.227469904057
oldScore,267,2558.528787494345
oldScore,267,2550.853201131862
oldScore,267,2543.2006415284663
oldScore,267,2535.5710396038808
oldScore,267,2527.9643264850693
oldScore,267,2520.380433505614
newScore,290,2512.819292205097
oldScore,290,2505.280834328482
oldScore,290,2497.7649918254965
oldScore,290,2490.27169685002
oldScore,290,2482.80088175947
newScore,299,2475.3524791141917
newScore,311,2467.9264216768493
oldScore,311,2460.5226424118187
oldScore,311,2453.141074484583
oldScore,311,2445.7816512611294
oldScore,311,2438.444306307346
oldScore,311,2431.1289733884237
oldScore,311,2423.8355864682585
oldScore,311,2416.5640797088536
oldScore,311,2409.314387469727
oldScore,311,2402.086444307318
newScore,317,2394.880184974396
oldScore,317,2387.6955444194728
oldScore,317,2380.5324577862143
oldScore,317,2373.3908604128555
oldScore,317,2366.270687831617
oldScore,317,2359.1718757681224
oldScore,317,2352.094360140818
oldScore,317,2345.0380770603956
oldScore,317,2338.0029628292145
newScore,323,2330.988953940727
oldScore,323,2323.995987078905
oldScore,323,2317.023999117668
oldScore,323,2310.072927120315
oldScore,323,2303.142708338954
oldScore,323,2296.233280213937
oldScore,323,2289.3445803732952
oldScore,323,2282.4765466321755
oldScore,323,2275.629116992279
oldScore,323,2268.802229641302
oldScore,323,2261.995822952378
oldScore,323,2255.209835483521
oldScore,323,2248.4442059770704
oldScore,323,2241.6988733591393
oldScore,323,2234.973776739062
oldScore,323,2228.268855408845
oldScore,323,2221.5840488426184
newScore,331,2214.9192966960904
oldScore,331,2208.274538806002
oldScore,331,2201.649715189584
oldScore,331,2195.0447660440154
oldScore,331,2188.4596317458836
oldScore,331,2181.894252850646
oldScore,331,2175.348570092094
oldScore,331,2168.822524381818
oldScore,331,2162.3160568086723
oldScore,331,2155.8291086382465
oldScore,331,2149.361621312332
oldScore,331,2142.913536448395
oldScore,331,2136.4847958390496
oldScore,331,2130.0753414515325
oldScore,331,2123.685115427178
oldScore,331,2117.3140600808965
oldScore,331,2110.962117900654
oldScore,331,2104.629231546952
oldScore,331,2098.315343852311
oldScore,331,2092.020397820754
oldScore,331,2085.744336627292
oldScore,331,2079.48710361741
oldScore,331,2073.248642306558
newScore,339,2067.0288963796384
oldScore,339,2060.8278096904996
newScore,366,2054.645326261428
oldScore,366,2048.481390282644
newScore,368,2042.3359461117961
newScore,370,2036.2089382734607
newScore,382,2030.1003114586404
oldScore,382,2024.0100105242645
oldScore,382,2017.9379804926918
oldScore,382,2011.8841665512139
oldScore,382,2005.8485140515602
oldScore,382,1999.8309685094055
oldScore,382,1993.8314756038772
oldScore,382,1987.8499811770655
oldScore,382,1981.8864312335343
oldScore,382,1975.9407719398337
oldScore,382,1970.0129496240143
oldScore,382,1964.1029107751422
oldScore,382,1958.2106020428168
oldScore,382,1952.3359702366884
oldScore,382,1946.4789623259783
oldScore,382,1940.6395254390004
oldScore,382,1934.8176068626833
oldScore,382,1929.0131540420953
oldScore,382,1923.226114579969
oldScore,382,1917.456436236229
oldScore,382,1911.7040669275202
oldScore,382,1905.9689547267376
oldScore,382,1900.2510478625575
oldScore,382,1894.5502947189698
newScore,417,1888.866643834813
oldScore,417,1883.2000439033086
newScore,422,1877.5504437715986
oldScore,422,1871.9177924402838
oldScore,422,1866.302039062963
oldScore,422,1860.7031329457743
oldScore,422,1855.121023546937
oldScore,422,1849.5556604762962
oldScore,422,1844.0069934948674
oldScore,422,1838.474972514383
oldScore,422,1832.9595475968397
newScore,424,1827.4606689540492
oldScore,424,1821.9782869471871
newScore,426,1816.5123520863456
oldScore,426,1811.0628150300865
oldScore,426,1805.6296265849962
oldScore,426,1800.2127377052411
oldScore,426,1794.8120994921253
newScore,436,1789.4276631936489
oldScore,436,1784.059380204068
oldScore,436,1778.7072020634557
oldScore,436,1773.3710804572654
oldScore,436,1768.0509672158937
oldScore,436,1762.746814314246
newScore,322,1757.4585738713033
oldScore,322,1752.1861981496893
oldScore,322,1746.9296395552403
oldScore,322,1741.6888506365747
oldScore,322,1736.463784084665
oldScore,322,1731.254392732411
oldScore,322,1726.0606295542136
oldScore,322,1720.882447665551
oldScore,322,1715.7198003225542
oldScore,322,1710.5726409215865
newScore,328,1705.4409229988219
oldScore,328,1700.3246002298254
newScore,330,1695.223626429136
oldScore,330,1690.1379555498486
oldScore,330,1685.0675416831991
oldScore,330,1680.0123390581496
oldScore,330,1674.9723020409751
oldScore,330,1669.9473851348523
oldScore,330,1664.9375429794477
oldScore,330,1659.9427303505095
oldScore,330,1654.9629021594578
oldScore,330,1649.9980134529794
oldScore,330,1645.0480194126205
oldScore,330,1640.1128753543826
newScore,428,1635.1925367283195
oldScore,428,1630.2869591181345
newScore,438,1625.39609824078
oldScore,438,1620.5199099460576
oldScore,438,1615.6583502162196
oldScore,438,1610.811375165571
oldScore,438,1605.9789410400742
oldScore,438,1601.161004216954
oldScore,438,1596.3575212043033
oldScore,438,1591.5684486406903
oldScore,438,1586.7937432947683
oldScore,438,1582.033362064884
oldScore,438,1577.2872619786892
oldScore,438,1572.5554001927533
newScore,450,1567.8377339921751
newScore,460,1563.1342207901987
