-718.0
-600.0
-563.0
-563.0
-503.0
-493.0
-493.0
-493.0
-493.0
-493.0
-493.0
-493.0
-493.0
-471.0
-471.0
-471.0
-471.0
-471.0
-471.0
-471.0
-471.0
-469.0
-469.0
-469.0
-469.0
-469.0
-469.0
-464.0
-464.0
-454.0
-454.0
-424.0
-401.0
-401.0
-387.0
-365.0
-365.0
-331.0
-331.0
-331.0
-326.0
-326.0
-326.0
-326.0
-326.0
-326.0
-326.0
-326.0
-326.0
-326.0
-319.0
-319.0
-319.0
-319.0
-312.0
-301.0
-301.0
-299.0
-299.0
-299.0
-285.0
-283.0
-283.0
-283.0
-283.0
-283.0
-283.0
-283.0
-279.0
-279.0
-279.0
-279.0
-279.0
-279.0
-279.0
-279.0
-226.0
-215.0
-215.0
-215.0
-215.0
-215.0
-175.0
-175.0
-174.0
-174.0
-174.0
-174.0
-174.0
-174.0
-174.0
-172.0
-172.0
-172.0
-172.0
-159.0
-159.0
-159.0
-157.0
-157.0
